,WT,PknB_KD,PknB_IND,PknD_KO,PknD_IND,PknE_KO,PknE_IND,PknF_KO,PknF_IND,PknG_KO,PknG_IND,PknH_KO,PknH_IND,PknJ_KO,PknJ_IND,PknK_KO,PknK_IND,PknL_KO,PknL_IND
Rv3283,,1.000000000130898,0.9999999997565403,,,0.9999999999911209,1.000000000033183,,,1.000000000001343,,,1.000000000038607,0.9999999999973662,,0.9999999999933887,0.9999999995764569,1.0000000000490998,0.9999999999336908
Rv0390,,1.0000000000005145,0.9999999999948106,,,0.9999999999990592,1.0000000000331803,,,1.0000000000013738,,,1.0000000000081803,1.000000000001345,,0.9999999999940814,0.9999999999874337,1.0000000000013474,0.9999999999922929
Rv2194,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2196,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2195,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv3043c,,0.0,,,,,,,,,,,,,,,,,
Rv1451,,0.0,,,,,,,,,,,,,,,,,
Rv2200c,,0.0,,,,,,,,,,,,,,,,,
Rv2193,,0.0,,,,,,,,,,,,,,,,,
Rv0848,,0.9999999999987461,1.000000000132863,,,1.0000000000013447,1.0000000000020275,,,0.9999999999655419,,,0.9999999999655388,0.9999999999655371,,1.0000000000002127,1.0000000002915441,1.000000000287838,1.0000000000306555
Rv1336,,0.9999999999979885,1.0000000000001696,,,0.9999999999997586,1.0000000000005114,,,0.9999999999951034,,,1.0000000000088993,1.0000000000002298,,1.000000000031058,1.0000000000016434,0.9999999999993923,1.000000000000017
Rv2334,,0.9999999999996692,0.9999999999933882,,,1.0000000000022706,1.0000000000007914,,,1.000000000128881,,,0.9999999999999346,1.0000000000002174,,0.9999999999933881,0.9999999999985192,0.9999999999995518,0.9999999999979569
Rv3340,,0.9999999999894369,0.999999999985424,,,0.9999999999871143,0.9999999999825678,,,1.0000000000013483,,,0.9999999999956802,1.0000000000013531,,1.0000000000490943,0.9999999999854389,1.0000000000038967,0.9999999999968175
Rv0075,,1.0000000000093294,1.0000000000013503,,,0.999999999993391,1.0000000000086342,,,0.9999999999982386,,,0.9999999999977708,1.0000000000013476,,0.9999999999934794,0.9999999999823174,1.0000000000013447,0.9999999999968233
Rv1077,,1.000000000034783,0.9999999999933998,,,0.9999999999877491,0.9999999999921831,,,1.0000000000013454,,,1.0000000000036364,0.9999999999997805,,0.9999999999981873,0.9999999999997681,0.9999999999995539,1.0000000000036409
Rv1620c,,,,,,,,,,,,,,,,,,,
Rv1621c,,,,,,,,,,,,,,,,,,,
Rv1623c,,,,,,,,,,,,,,,,,,,
Rv1622c,,,,,,,,,,,,,,,,,,,
Rv3315c,,0.9999999999650182,0.9999999999990768,,,0.9999999999854384,0.9999999999974301,,,1.0000000000636975,,,1.0000000000013662,0.9999999999678073,,1.0000000000053397,0.9999999999996574,0.999999999985433,1.0000000000081815
Rv1712,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0143c,,0.9999999999327757,1.000000000001351,,,1.0000000000032225,1.0000000000033409,,,0.9999999999684936,,,0.999999999998532,1.000000000009309,,1.0000000000172564,0.9999999999945408,0.9999999999874253,0.9999999999990938
Rv0103c,,0.9999999999336403,0.9999999999854297,,,0.9999999999990762,0.999999999989417,,,1.000000000017266,,,0.9999999999985196,1.0000000000013567,,0.9999999999854328,0.9999999999983713,1.0000000000013503,1.000000000000233
Rv0092,,1.000000000008475,0.9999999999987993,,,1.0000000000073244,1.0000000000013507,,,0.9999999997644994,,,0.9999999999993429,0.9999999999854351,,1.0000000000172593,1.0000000000077554,1.0000000000093132,0.999999999983668
Rv0499,,1.0000000000013765,0.9999999999973698,,,1.0000000000000335,0.999999999875826,,,0.9999999999993406,,,1.0000000000094647,0.9999999999723144,,0.9999999999997726,1.0000000000021818,1.0000000000313827,1.0000000000081841
Rv2252,,0.9999999999695411,0.9999999999711907,,,0.9999999999953789,0.9999999999817716,,,1.0000000000013483,,,0.9999999999899929,0.999999999997376,,0.9999999999871088,1.0000000000044884,1.0000000000013443,1.000000000001369
Rv1905c,,0.9999999999629386,1.0000000000313485,,,1.0000000000304048,1.0000000000013531,,,1.000000000000786,,,0.9999999999987645,0.9999999999990822,,1.0000000000331803,0.9999999995732323,0.9999999999716672,0.9999999999988594
Rv1704c,,0.9999999999897278,1.0000000000013431,,,1.000000000003969,1.0000000000035407,,,1.0000000000013423,,,1.000000000000229,0.9999999999696167,,0.9999999999933884,0.9999999999831736,0.9999999999973664,0.99999999999909
Rv1293,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2726c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2881c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2482c,,0.9999999998550964,1.000000000127451,,,1.000000000093162,0.9999999999787157,,,0.9999999999981719,,,0.9999999999998754,0.9999999999934903,,0.9999999999987582,1.0000000000027802,1.0000000000033655,1.0000000000036375
Rv1570,,1.0000000000013771,1.0000000000016287,,,1.0000000000004585,1.0000000000000453,,,1.0000000000002147,,,0.9999999999999325,1.0000000000013467,,0.9999999999973651,1.0000000000282994,1.0000000000000617,0.9999999999999936
Rv2136c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv3807c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv3791,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv3790,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv3806c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0321,,0.9999999999993955,1.0000000000002356,,,0.9999999999933996,0.9999999998786734,,,0.9999999999786409,,,0.9999999999996662,0.999999999961846,,0.9999999999911128,1.0000000000582046,1.0000000002861271,1.0000000000036404
Rv2178c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv3229c,,0.9999999999888111,0.9999999998789397,,,1.0000000000044287,1.0000000000036735,,,1.000000000003334,,,0.9999999999996578,1.0000000000000768,,1.0000000000013394,0.9999999999803187,1.0000000000044913,1.0000000000036344
Rv1094,,0.9999999999934123,1.0000000000645395,,,1.0000000000013511,1.0000000000012492,,,0.9999999999401449,,,0.9999999999998663,1.0000000000013505,,0.9999999998709861,0.9999999999994795,1.0000000000172666,0.9999999999956823
Rv0824c,,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0
Rv1714,,1.000000000006196,1.0000000000013471,,,1.0000000000031424,1.000000000000031,,,0.9999999999894135,,,1.000000000000227,0.9999999999973725,,1.0000000000013445,0.9999999999962501,0.9999999999982306,0.9999999999999022
Rv1928c,,1.000000000130898,0.9999999997565403,,,0.9999999999911209,1.000000000033183,,,1.000000000001343,,,1.000000000038607,0.9999999999973662,,0.9999999999933887,0.9999999995764569,1.0000000000490998,0.9999999999336908
Rv1389,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0189c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2773c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2753c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2763c,,1.000000000005299,0.9999999999696143,,,1.000000000003273,1.0000000002779894,,,1.0000000000013487,,,1.0000000000019724,0.9999999999933906,,0.9999999999990725,0.9999999999823196,1.0000000000013474,0.9999999999990935
Rv2447c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0534c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv3607c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2139,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1381,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1409,,0.9999999999991043,1.0000000002462452,,,1.0000000000331803,1.000000000005341,,,0.999999999969513,,,1.0000000000086473,0.9999999999854327,,0.9999999999676193,1.0000000002872758,1.000000000290418,1.000000000003638
Rv1207,,0.9999999999650249,1.0000000000013427,,,1.0000000000013507,0.9999999999913219,,,0.9999999999814504,,,0.9999999999990876,1.0000000000172649,,1.0000000001317026,1.0000000000016416,0.9999999999783441,0.9999999999641183
Rv3608c,,1.0000000000087652,0.9999999998778113,,,1.0000000000013478,1.0000000002779925,,,1.0000000000013451,,,0.9999999999998781,1.0000000000013505,,0.9999999999987967,0.9999999999769144,0.9999999999987864,1.0000000000081815
Rv2537c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2538c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv3398c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1631,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0478,,1.0000000000052993,0.9999999997406317,,,1.0000000000331772,0.9999999998601974,,,1.0000000000013487,,,0.9999999999914818,1.0000000000013505,,0.9999999997263869,0.9999999999823143,1.0000000000013474,0.999999999999661
Rv3247c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2697c,,0.9999999999991042,1.0000000000013478,,,1.000000000000797,1.0000000000000484,,,1.0000000001287241,,,0.9999999999999302,0.9999999999993616,,0.9999999999993532,0.9999999999979472,1.0000000000000673,0.9999999999990881
Rv2870c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2682c,,1.0000000000000047,1.0,,,1.0,0.9999999999999871,,,0.9999999999999972,,,1.0,0.9999999999999999,,1.0,0.9999999999999943,0.9999999999999865,1.0
Rv3379c,,0.9999999999854573,1.000000000058566,,,0.9999999999988187,0.9999999999993459,,,1.0000000000004887,,,1.000000000000308,0.999999999991118,,1.0000000000022018,1.000000000000939,0.9999999999979373,1.0000000000005131
Rv1023,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv3214,,0.9999999999998094,0.9999999999724293,,,1.000000000123751,1.0000000000108,,,0.9999999999981644,,,0.9999999999998698,1.0000000000331801,,1.0000000000028357,0.9999999999973763,0.9999999999933962,1.000000000003638
Rv1618,,0.9999999999981918,1.0000000000310292,,,0.999999999999484,1.0000000001285863,,,0.9999999999991164,,,0.9999999999990957,1.0000000000004494,,1.0000000000002331,0.9999999999956736,0.9999999999982085,0.9999999999993853
Rv3826,,0.9999999999998094,1.000000000000215,,,1.000000000041141,0.9999999999978075,,,0.9999999999979264,,,1.0000000000003215,1.0000000000013507,,1.0000000000028357,1.0000000000053373,0.9999999999933962,1.0000000000007985
Rv1529,,0.9999999999854557,1.0000000000331772,,,0.9999999998789517,0.9999999999982992,,,1.00000000000023,,,1.0000000000001954,1.0000000000013476,,1.0000000000252152,1.000000000000902,0.9999999999899397,0.9999999999996638
Rv1185c,,1.0000000002984955,1.0000000000327667,,,0.9999999999990778,0.9999999999990837,,,0.9999999999959523,,,0.9999999999956746,1.0000000000013476,,0.9999999999999231,1.000000000001642,0.9999999999979373,1.000000000000232
Rv2590,,0.9999999999732071,0.999999999993373,,,0.9999999999854323,0.9999999999317406,,,1.0000000000001799,,,0.9999999999908499,1.0000000000022216,,0.9999999997485757,1.000000000000788,1.0000000000004654,1.000000000003641
Rv0099,,1.0000000000172837,1.0000000000053286,,,1.0000000000331803,1.000000000017265,,,0.9999999998709839,,,1.000000000000227,1.000000000017262,,0.9999999999990722,0.9999999999833132,0.9999999999990844,0.9999999999973899
Rv2930,,0.9999999999639868,1.0000000000013478,,,1.0000000000016727,1.000000000002777,,,0.999999999993389,,,1.0000000000001565,1.0000000000313256,,1.000000000001343,0.9999999999917016,0.9999999999990183,0.9999999999990935
Rv3801c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1144,,0.9999999999947664,0.9999999999875065,,,1.0000000002635532,0.9999999999854408,,,0.9999999999983388,,,1.0000000000090548,1.0000000000013505,,1.0000000000187426,1.0000000000037763,0.9999999999933968,1.000000000003641
Rv0860,,1.0000000000005183,0.9999999999678536,,,1.0000000000048108,0.9999999999999896,,,1.000000000031041,,,1.0000000000000993,1.0000000000000324,,1.000000000000465,0.9999999999997653,1.0000000000000082,1.000000000000797
Rv0468,,1.0000000000036529,0.999999999993385,,,1.0,0.9999999999917019,,,0.9999999999999948,,,1.0000000000000029,1.0000000000013483,,0.9999999999999334,0.9999999999993129,1.000000000033177,0.9999999999999318
Rv0859,,0.9999999999982595,0.999999999966767,,,1.000000000001345,0.9999999999932951,,,0.99999999998316,,,0.9999999999652609,0.9999999999973933,,1.0000000000019142,0.9999999999976649,1.0000000000000753,0.9999999999990932
Rv1484,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2524c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2947c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1350,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0533c,,1.0000000000053535,0.9999999999854272,,,1.0000000000319507,1.0000000000119815,,,0.9999999999933894,,,1.000000000000226,1.0000000000172649,,1.0000000000013411,0.9999999995755972,1.0000000000093094,0.9999999999996151
Rv1662,,0.9999999998550964,0.9999999999855257,,,1.000000000093162,0.9999999999993369,,,0.9999999999981676,,,0.9999999999998772,0.9999999999981759,,1.0000000000000373,1.0000000000027807,1.000000000001352,0.9999999999990906
Rv1663,,1.0000000000172884,1.0000000001237552,,,0.999999999756549,0.999999999998709,,,0.999999999999369,,,0.9999999999999785,1.0000000000013478,,0.9999999998868964,0.9999999999994849,1.0000000000002176,0.9999999999968175
Rv2940c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0363c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1099c,,1.0000000000013745,0.9999999999854324,,,0.9999999999707504,1.0000000000090277,,,1.0000000001237503,,,1.000000000000226,1.0000000000172649,,1.0000000000013503,0.9999999995764555,1.0000000000093094,1.0000000000001836
Rv2131c,,1.0000000002984955,1.0000000000327667,,,0.9999999999990841,0.9999999999990837,,,,,,,,,0.9999999999999202,1.000000000001642,,1.00000000007358
Rv0727c,,0.9999999999981946,1.0000000000330151,,,0.9999999999994844,1.000000000127731,,,0.9999999999356056,,,1.0000000000013602,1.0000000000001539,,1.0000000002319136,0.9999999999976653,0.999999999997974,0.9999999999990932
Rv1485,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2605c,,1.0000000000013831,0.9999999999993562,,,1.0000000000027942,1.0000000000000886,,,0.9999999999973704,,,0.9999999999998195,0.9999999999854348,,1.0000000000013418,1.0000000000278364,0.9999999999997778,1.0000000000008
Rv2899c,,0.9999999999940012,1.0000000000013467,,,1.0000000000033402,0.9999999999922556,,,1.0000000000002305,,,0.9999999999984439,0.9999999998709922,,0.9999999999854268,0.999999999981463,1.0000000000033227,1.000000000020505
Rv2900c,,0.9999999999993985,1.0000000000013478,,,0.9999999999941779,0.9999999999875198,,,1.0000000000307705,,,0.9999999999996612,0.9999999999990806,,0.9999999999981617,0.9999999999997742,0.9999999999995272,0.9999999999990853
Rv0087,,0.9999999999996692,0.9999999999933882,,,1.0000000000022706,1.0000000000007914,,,1.000000000128881,,,0.9999999999999346,1.0000000000002174,,0.9999999999933881,0.9999999999985192,0.9999999999995518,0.9999999999979569
Rv1348,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1349,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0084,,1.0000000000059477,1.000000000001351,,,0.9999999999909369,1.000000000005335,,,0.999999999966207,,,0.9999999999985241,1.000000000009309,,1.0000000000027691,1.00000000000051,0.9999999999882778,0.9999999999990938
Rv2786c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2211c,,0.9999999999897167,1.0000000000048692,,,1.0000000000172653,1.0000000000005655,,,1.0000000000331806,,,1.000000000008186,1.000000000030673,,1.0000000001855178,0.9999999999865794,0.9999999999871139,1.0000000000021771
Rv1553,,0.9999999999747391,1.000000000123749,,,0.9999999999854352,0.9999999999942509,,,1.0000000000093041,,,1.0000000000007538,0.9999999999854352,,0.9999999999990729,0.9999999999914113,1.0000000000013527,1.00000000000137
Rv1554,,0.9999999999996692,0.9999999999933882,,,1.0000000000022706,1.0000000000007914,,,1.000000000128881,,,0.9999999999999346,1.0000000000002174,,0.9999999999933881,0.9999999999985192,0.9999999999995518,0.9999999999979569
Rv1552,,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0
Rv1555,,1.0000000000005183,0.9999999999678695,,,1.0000000000048108,0.9999999999999923,,,1.000000000031041,,,1.0000000000000993,1.0000000000000324,,1.0000000000004599,0.9999999999997653,0.9999999999999833,1.0000000000007998
Rv0247c,,0.9999999999934123,1.0000000000645395,,,1.0000000000013511,1.0000000000012492,,,0.9999999999401449,,,0.9999999999998663,1.0000000000013505,,0.9999999998709861,0.9999999999994795,1.0000000000172666,0.9999999999956823
Rv0248c,,1.0000000000073546,0.9999999999986195,,,0.9999999998709889,1.0000000001294416,,,1.0000000000093046,,,1.000000000000473,1.0000000000013503,,0.9999999999854268,0.999999999986858,0.9999999999990944,0.9999999999973886
Rv3319,,0.9999999999664022,0.9999999999962375,,,1.0000000000013511,0.9999999999814583,,,1.0000000000093068,,,1.0000000000081835,1.0000000001277172,,1.0000000002779867,0.9999999999976672,0.999999999969515,1.0000000000013691
Rv3318,,1.000000000130898,0.9999999997565403,,,0.9999999999911209,1.000000000033183,,,1.000000000001343,,,1.000000000038607,0.9999999999973662,,0.9999999999933887,0.9999999995764569,1.0000000000490998,0.9999999999336908
Rv3317,,1.0000000000059477,1.000000000001351,,,1.0000000000032225,1.000000000003346,,,0.999999999966207,,,0.9999999999985241,1.000000000009309,,1.0000000000027691,0.999999999994538,0.9999999999882778,0.9999999999990938
Rv3316,,1.0000000000013765,0.9999999999973698,,,1.0000000000000335,0.999999999875826,,,0.9999999999993406,,,1.0000000000094647,0.9999999999723144,,0.9999999999997726,1.0000000000021818,1.0000000000313827,1.0000000000081841
Rv3106,,0.9999999999650182,0.9999999999990768,,,0.9999999999854384,0.9999999999974301,,,1.0000000000636975,,,1.0000000000013662,0.9999999999678073,,1.0000000000053397,0.9999999999996574,0.999999999985433,1.0000000000081815
Rv0886,,1.000000000001367,0.9999999999973646,,,0.9999999999988187,0.9999999999993459,,,1.0000000000004887,,,1.000000000000308,0.999999999991118,,1.0000000002569511,1.000000000000939,1.0000000000013525,1.0000000000036404
Rv2455c,,0.9999999999996692,0.9999999999933882,,,1.0000000000022706,1.0000000000007914,,,1.000000000128881,,,0.9999999999999346,1.0000000000002174,,0.9999999999933881,0.9999999999985192,0.9999999999995518,0.9999999999979569
Rv2454c,,0.9999999999993955,1.0000000000013853,,,0.9999999999933996,0.9999999998766843,,,0.9999999999740876,,,0.9999999999996662,0.999999999961846,,0.9999999999911128,1.0000000000582046,1.0000000002861271,1.0000000000036404
Rv2957,,1.0000000000062268,1.0000000002541118,,,0.999999999978621,1.0000000000331801,,,1.000000000033175,,,0.9999999999992287,1.0000000002541178,,1.0000000000013445,0.9999999999996507,1.0000000002382967,1.0000000000007998
Rv0992c,,0.9999999999991042,1.0000000000013478,,,1.000000000000797,1.0000000000000484,,,1.0000000001287241,,,0.9999999999999302,0.9999999999993616,,0.9999999999993532,0.9999999999979472,1.0000000000000673,0.9999999999990881
Rv2964,,0.9999999999629386,1.0000000000313485,,,1.0000000000304048,1.0000000000013531,,,1.000000000000786,,,0.9999999999987645,0.9999999999990822,,1.0000000000331803,0.9999999995174269,0.9999999999716672,0.9999999999990881
Rv1098c,,0.9878252923942409,0.9874452307562046,,,0.9874226053741354,0.9874452307460334,,,0.9874452307604076,,,0.987422005299585,0.9874452307604956,,0.9874226053740711,0.98934773366732,0.9874452307598115,0.987413893679393
Rv2443,,,,,,,,,,,,,,,,,,,
Rv2610c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1500,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv2188c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1159,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1018c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0334,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0524,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1551,,1.0000000000053535,0.9999999999854274,,,0.9999999999831521,1.0000000000081744,,,0.999999999993389,,,0.9999999999990894,0.9999999999866855,,0.9999999999962286,0.9999999995744668,1.0000000000331832,0.9999999999996572
Rv2982c,,1.0000000000087652,0.9999999998778113,,,1.0000000000013478,1.0000000002779925,,,1.0000000000013451,,,0.9999999999998781,1.0000000000013505,,0.9999999999987967,0.9999999999769144,0.9999999999987864,1.0000000000081815
Rv2249c,,1.0000000000081923,0.9999999999957252,,,0.9999999999999868,0.9999999999996392,,,0.9999999999994448,,,0.9999999999999393,1.0000000000013476,,0.9999999999999495,1.0000000000006426,1.0000000000093145,0.9999999999990942
Rv0564c,,1.0000000000000429,1.000000000000147,,,1.0000000000000353,1.0000000000000029,,,1.000000000001344,,,1.000000000008789,1.0000000000063782,,0.9999999999999739,0.9999999999999871,0.9999999999997906,1.0000000000000029
Rv3302c,,1.0000000000000047,1.0,,,1.0,0.9999999999999871,,,0.9999999999999972,,,1.0,0.9999999999999999,,1.0,0.9999999999999943,0.9999999999999865,1.0
Rv2427c,,1.0000000000005183,0.9999999999678536,,,1.0000000000048108,0.9999999999999923,,,1.000000000031041,,,1.0000000000000993,1.0000000000000324,,1.000000000000465,0.9999999999997653,1.0000000000000107,1.0000000000007998
Rv1447c,,1.0000000000033613,1.0000000000310967,,,1.0000000000004357,1.0000000000000346,,,0.9999999999998235,,,0.9999999999999437,1.0000000000013496,,1.0000000000172624,0.9999999999947232,0.999999999999767,0.9999999999999949
Rv1121,,0.9999999999629386,1.0000000000313485,,,1.0000000000304048,1.0000000000013478,,,1.0000000000007836,,,0.9999999999987645,0.9999999999990817,,1.0000000000331803,0.9999999995174269,0.9999999999716672,0.9999999999990881
Rv3808c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0620,,1.0000000000053535,0.9999999999854272,,,0.9999999999707504,1.0000000000090277,,,0.9999999999933894,,,1.0000000000177123,1.0000000000172649,,1.0000000000013411,0.9999999995756017,1.0000000000093094,1.0000000000001836
Rv0619,,0.9999999999897167,1.0000000000048692,,,1.0000000000172653,1.0000000000005655,,,1.0000000000331806,,,1.0000000000012825,1.0000000000306737,,1.0000000001855178,0.9999999999865794,0.999999999987114,1.0000000000021771
Rv0618,,1.0000000000013771,1.0000000000016287,,,1.0000000000004585,1.0000000000000453,,,1.0000000000002147,,,0.9999999999999325,1.0000000000013467,,0.9999999999973651,1.0000000000282994,1.0000000000000617,0.9999999999999936
Rv0993,,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,
Rv3331,,0.9999999999963981,1.0000000000013451,,,0.9999999999993564,0.9999999998769645,,,0.9999999999697975,,,0.9999999999996662,0.9999999999706695,,1.0000000000021936,1.000000000057352,1.0000000000547884,1.0000000000036404
Rv1436,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv0956,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1832,,0.9999999999981918,1.0000000000310292,inf,,0.999999999999484,1.0000000001285863,,,0.9999999999991164,,inf,0.9999999999990957,1.0000000000004494,,1.0000000000002331,0.9999999999956736,0.9999999999982085,0.9999999999993853
Rv3303c,,0.9999999999629386,1.0000000000313485,,,1.0000000000304048,1.0000000000013531,,,1.000000000000786,,,0.9999999999987645,0.9999999999990822,,1.0000000000331803,0.9999999995174269,0.9999999999716672,0.9999999999990881
Rv3436c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1512,,1.0000000000073401,1.0000000000172622,,,1.0000000002556027,1.000000000101378,,,0.9999999999871119,,,0.9999999999641183,1.0000000000013503,,1.0000000000013423,0.9999999999813266,0.9999999999990973,1.0000000000008034
Rv0070c,,0.9999999999629386,1.0000000000313485,,,1.0000000000304048,1.0000000000013531,,,1.000000000000786,,,0.9999999999987645,0.9999999999990822,,1.0000000000331803,0.9999999995732323,0.9999999999716672,0.9999999999988594
Rv1093,,0.9999999999987398,1.0000000000041904,,,1.0000000000031486,1.0000000000013471,,,0.9999999999598528,,,1.0000000000002338,0.9999999999399192,,0.9999999999794552,0.9999999995920895,1.0000000000542133,1.0000000000194254
Rv1328,,1.0000000002984955,1.0000000000327667,,,0.9999999999990778,0.9999999999990837,,,0.9999999999959523,,,0.9999999999956746,1.0000000000013476,,0.9999999999999231,1.000000000001642,0.9999999999979373,1.000000000000232
Rv1326c,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
Rv1237,,0.9999999999327757,0.9999999999854362,,,1.0000000000072329,1.000000000004199,,,0.9999999999684936,,,1.0000000000012799,0.9999999999962391,,1.0000000000013425,0.9999999999945408,0.9999999999874253,0.9999999999990938
Rv1236,,0.9999999999327757,0.9999999999854362,,,1.0000000000072329,1.000000000004199,,,0.9999999999684936,,,1.0000000000012799,0.9999999999962391,,1.0000000000013425,0.9999999999945408,0.9999999999874253,0.9999999999990938
Rv1238,,0.9999999999327757,1.000000000001351,,,1.0000000000032225,1.0000000000033409,,,0.9999999999684936,,,0.999999999998532,1.000000000009309,,1.0000000000172564,0.9999999999945408,0.9999999999874253,0.9999999999990938
